lat,lon,ta_avg,td_avg,hm_avg,geometry
37.515406,126.887321,14.1,7.3,68.0,POINT (126.887321 37.515406)
37.520025,126.887385,14.1,7.2,68.0,POINT (126.887385 37.520025)
37.524644,126.88745,14.1,7.3,68.0,POINT (126.88745 37.524644)
37.529264,126.887514,14.1,7.2,68.0,POINT (126.887514 37.529264)
37.533883,126.887578,14.1,7.2,68.0,POINT (126.887578 37.533883)
37.538502,126.887643,14.1,7.1,67.0,POINT (126.887643 37.538502)
37.543122,126.887707,14.0,7.1,68.0,POINT (126.887707 37.543122)
37.547741,126.887771,13.9,7.2,68.0,POINT (126.887771 37.547741)
37.552361,126.887836,13.8,7.2,68.0,POINT (126.887836 37.552361)
37.556981,126.8879,13.7,7.2,68.0,POINT (126.8879 37.556981)
37.5616,126.887964,13.7,7.2,68.0,POINT (126.887964 37.5616)
37.56622,126.888029,14.0,6.8,67.0,POINT (126.888029 37.56622)
37.57084,126.888093,13.7,6.5,66.0,POINT (126.888093 37.57084)
37.575459,126.888158,13.7,6.6,66.0,POINT (126.888158 37.575459)
37.580079,126.888222,13.8,6.8,67.0,POINT (126.888222 37.580079)
37.584699,126.888286,13.8,6.9,68.0,POINT (126.888286 37.584699)
37.589319,126.888351,13.7,6.7,67.0,POINT (126.888351 37.589319)
37.593939,126.888415,13.5,6.7,67.0,POINT (126.888415 37.593939)
37.446071,126.892151,13.7,7.6,71.0,POINT (126.892151 37.446071)
37.45069,126.892215,13.8,7.6,70.0,POINT (126.892215 37.45069)
37.455308,126.89228,13.8,7.6,70.0,POINT (126.89228 37.455308)
37.459927,126.892345,13.9,7.5,70.0,POINT (126.892345 37.459927)
37.464546,126.892409,13.9,7.3,69.0,POINT (126.892409 37.464546)
37.469165,126.892474,13.9,7.2,69.0,POINT (126.892474 37.469165)
37.473783,126.892538,14.0,7.2,69.0,POINT (126.892538 37.473783)
37.478402,126.892603,14.0,7.1,68.0,POINT (126.892603 37.478402)
37.483021,126.892668,14.0,7.0,68.0,POINT (126.892668 37.483021)
37.48764,126.892732,14.1,7.0,67.0,POINT (126.892732 37.48764)
37.492259,126.892797,14.1,7.1,68.0,POINT (126.892797 37.492259)
37.496878,126.892862,14.1,7.2,68.0,POINT (126.892862 37.496878)
37.501497,126.892926,14.1,7.2,68.0,POINT (126.892926 37.501497)
37.506116,126.892991,14.2,7.2,68.0,POINT (126.892991 37.506116)
37.510735,126.893056,14.2,7.2,68.0,POINT (126.893056 37.510735)
37.515354,126.89312,14.1,7.2,68.0,POINT (126.89312 37.515354)
37.519974,126.893185,14.1,7.2,68.0,POINT (126.893185 37.519974)
37.524593,126.89325,14.1,7.2,68.0,POINT (126.89325 37.524593)
37.529212,126.893314,14.2,7.2,68.0,POINT (126.893314 37.529212)
37.533832,126.893379,14.2,7.1,67.0,POINT (126.893379 37.533832)
37.538451,126.893444,14.1,7.1,67.0,POINT (126.893444 37.538451)
37.54307,126.893509,14.0,7.2,67.0,POINT (126.893509 37.54307)
37.54769,126.893573,13.9,7.2,68.0,POINT (126.893573 37.54769)
37.55231,126.893638,13.7,7.2,68.0,POINT (126.893638 37.55231)
37.556929,126.893703,13.7,7.2,68.0,POINT (126.893703 37.556929)
37.561549,126.893768,13.8,7.1,68.0,POINT (126.893768 37.561549)
37.566168,126.893832,14.0,6.9,67.0,POINT (126.893832 37.566168)
37.570788,126.893897,13.9,6.6,66.0,POINT (126.893897 37.570788)
37.575408,126.893962,13.8,6.6,66.0,POINT (126.893962 37.575408)
37.580028,126.894027,13.8,6.8,67.0,POINT (126.894027 37.580028)
37.584648,126.894092,13.8,6.8,67.0,POINT (126.894092 37.584648)
37.589268,126.894157,13.5,6.7,66.0,POINT (126.894157 37.589268)
37.436783,126.897814,13.8,7.3,70.0,POINT (126.897814 37.436783)
37.441401,126.897879,13.8,7.5,70.0,POINT (126.897879 37.441401)
37.44602,126.897944,13.8,7.5,70.0,POINT (126.897944 37.44602)
37.450638,126.898009,13.8,7.3,69.0,POINT (126.898009 37.450638)
37.455257,126.898074,13.9,7.3,69.0,POINT (126.898074 37.455257)
37.459875,126.898139,13.9,7.1,68.0,POINT (126.898139 37.459875)
37.464494,126.898204,13.9,6.8,67.0,POINT (126.898204 37.464494)
37.469113,126.898269,13.9,6.6,66.0,POINT (126.898269 37.469113)
37.473732,126.898334,14.0,6.6,66.0,POINT (126.898334 37.473732)
37.47835,126.898399,14.0,6.4,66.0,POINT (126.898399 37.47835)
37.482969,126.898464,14.0,6.6,66.0,POINT (126.898464 37.482969)
37.487588,126.898529,14.1,6.9,67.0,POINT (126.898529 37.487588)
37.492207,126.898594,14.1,7.2,68.0,POINT (126.898594 37.492207)
37.496826,126.898659,14.2,7.2,68.0,POINT (126.898659 37.496826)
37.501445,126.898724,14.2,7.2,68.0,POINT (126.898724 37.501445)
37.506064,126.898789,14.2,7.2,68.0,POINT (126.898789 37.506064)
37.510683,126.898854,14.2,7.2,68.0,POINT (126.898854 37.510683)
37.515303,126.898919,14.2,7.2,68.0,POINT (126.898919 37.515303)
37.519922,126.898984,14.2,7.2,68.0,POINT (126.898984 37.519922)
37.524541,126.899049,14.2,7.2,67.0,POINT (126.899049 37.524541)
37.52916,126.899115,14.2,7.2,67.0,POINT (126.899115 37.52916)
37.53378,126.89918,14.2,7.1,67.0,POINT (126.89918 37.53378)
37.538399,126.899245,14.1,7.1,67.0,POINT (126.899245 37.538399)
37.543019,126.89931,14.0,7.2,67.0,POINT (126.89931 37.543019)
37.547638,126.899375,13.8,7.2,68.0,POINT (126.899375 37.547638)
37.552258,126.89944,13.8,7.2,68.0,POINT (126.89944 37.552258)
37.556877,126.899506,13.9,7.1,67.0,POINT (126.899506 37.556877)
37.561497,126.899571,13.9,7.0,67.0,POINT (126.899571 37.561497)
37.566117,126.899636,14.0,6.9,67.0,POINT (126.899636 37.566117)
37.570736,126.899701,14.0,6.8,67.0,POINT (126.899701 37.570736)
37.575356,126.899767,13.9,6.7,66.0,POINT (126.899767 37.575356)
37.579976,126.899832,13.9,6.8,67.0,POINT (126.899832 37.579976)
37.584596,126.899897,13.8,6.6,66.0,POINT (126.899897 37.584596)
37.589216,126.899962,13.4,6.7,66.0,POINT (126.899962 37.589216)
37.593836,126.900028,13.5,7.0,67.0,POINT (126.900028 37.593836)
37.598456,126.900093,13.5,7.0,68.0,POINT (126.900093 37.598456)
37.603076,126.900158,13.4,6.9,68.0,POINT (126.900158 37.603076)
37.607696,126.900223,13.3,6.9,68.0,POINT (126.900223 37.607696)
37.612316,126.900289,13.4,7.0,68.0,POINT (126.900289 37.612316)
37.616936,126.900354,13.3,7.0,68.0,POINT (126.900354 37.616936)
37.432112,126.90354,13.8,6.7,67.0,POINT (126.90354 37.432112)
37.436731,126.903605,13.9,6.7,67.0,POINT (126.903605 37.436731)
37.441349,126.903671,13.9,6.6,67.0,POINT (126.903671 37.441349)
37.445968,126.903736,13.9,6.6,66.0,POINT (126.903736 37.445968)
37.450586,126.903802,13.9,6.6,67.0,POINT (126.903802 37.450586)
37.455205,126.903867,13.9,6.7,67.0,POINT (126.903867 37.455205)
37.459823,126.903932,13.9,6.4,66.0,POINT (126.903932 37.459823)
37.464442,126.903998,14.1,6.4,65.0,POINT (126.903998 37.464442)
37.469061,126.904063,14.0,6.5,66.0,POINT (126.904063 37.469061)
37.47368,126.904129,14.1,6.3,65.0,POINT (126.904129 37.47368)
37.478298,126.904194,14.0,6.0,64.0,POINT (126.904194 37.478298)
37.482917,126.90426,14.0,6.4,65.0,POINT (126.90426 37.482917)
37.487536,126.904325,14.1,7.0,67.0,POINT (126.904325 37.487536)
37.492155,126.904391,14.1,7.0,67.0,POINT (126.904391 37.492155)
37.496774,126.904456,14.2,7.0,67.0,POINT (126.904456 37.496774)
37.501393,126.904522,14.2,7.1,67.0,POINT (126.904522 37.501393)
37.506012,126.904587,14.3,7.1,67.0,POINT (126.904587 37.506012)
37.510631,126.904653,14.3,7.0,67.0,POINT (126.904653 37.510631)
37.515251,126.904718,14.3,7.0,67.0,POINT (126.904718 37.515251)
37.51987,126.904784,14.3,7.1,67.0,POINT (126.904784 37.51987)
37.524489,126.904849,14.2,7.2,67.0,POINT (126.904849 37.524489)
37.529108,126.904915,14.2,7.1,67.0,POINT (126.904915 37.529108)
37.533728,126.90498,14.2,7.1,67.0,POINT (126.90498 37.533728)
37.538347,126.905046,14.1,7.2,67.0,POINT (126.905046 37.538347)
37.542967,126.905112,13.9,7.2,67.0,POINT (126.905112 37.542967)
37.547586,126.905177,13.9,7.2,67.0,POINT (126.905177 37.547586)
37.552206,126.905243,13.9,7.1,67.0,POINT (126.905243 37.552206)
37.556825,126.905308,14.0,7.1,67.0,POINT (126.905308 37.556825)
37.561445,126.905374,14.0,7.0,67.0,POINT (126.905374 37.561445)
37.566065,126.90544,14.0,6.9,67.0,POINT (126.90544 37.566065)
37.570684,126.905505,14.0,6.8,66.0,POINT (126.905505 37.570684)
37.575304,126.905571,13.9,6.8,66.0,POINT (126.905571 37.575304)
37.579924,126.905637,13.9,6.7,67.0,POINT (126.905637 37.579924)
37.584544,126.905702,13.8,6.6,66.0,POINT (126.905702 37.584544)
37.589164,126.905768,13.6,6.5,66.0,POINT (126.905768 37.589164)
37.593784,126.905834,13.3,6.7,66.0,POINT (126.905834 37.593784)
37.598404,126.905899,13.3,6.8,67.0,POINT (126.905899 37.598404)
37.603024,126.905965,13.3,6.8,67.0,POINT (126.905965 37.603024)
37.607644,126.906031,13.2,6.8,67.0,POINT (126.906031 37.607644)
37.612264,126.906097,13.3,6.9,68.0,POINT (126.906097 37.612264)
37.616884,126.906162,13.2,6.9,68.0,POINT (126.906162 37.616884)
37.621504,126.906228,13.2,6.9,68.0,POINT (126.906228 37.621504)
37.626125,126.906294,13.2,7.0,68.0,POINT (126.906294 37.626125)
37.630745,126.90636,13.0,6.7,68.0,POINT (126.90636 37.630745)
37.635365,126.906425,12.9,6.6,68.0,POINT (126.906425 37.635365)
37.644606,126.906557,13.0,6.9,69.0,POINT (126.906557 37.644606)
37.649227,126.906623,12.9,6.8,69.0,POINT (126.906623 37.649227)
37.43206,126.909332,13.9,6.7,66.0,POINT (126.909332 37.43206)
37.436679,126.909397,13.7,6.6,66.0,POINT (126.909397 37.436679)
37.441297,126.909463,13.3,6.5,66.0,POINT (126.909463 37.441297)
37.445915,126.909529,13.6,6.6,66.0,POINT (126.909529 37.445915)
37.450534,126.909595,14.0,6.8,67.0,POINT (126.909595 37.450534)
37.455153,126.909661,14.0,6.7,66.0,POINT (126.909661 37.455153)
37.459771,126.909726,14.0,6.8,66.0,POINT (126.909726 37.459771)
37.46439,126.909792,13.9,6.8,66.0,POINT (126.909792 37.46439)
37.469009,126.909858,13.9,6.8,66.0,POINT (126.909858 37.469009)
37.473627,126.909924,14.0,6.8,66.0,POINT (126.909924 37.473627)
37.478246,126.90999,14.0,6.2,65.0,POINT (126.90999 37.478246)
37.482865,126.910056,14.0,6.4,65.0,POINT (126.910056 37.482865)
37.487484,126.910122,14.1,6.9,67.0,POINT (126.910122 37.487484)
37.492103,126.910188,14.2,6.8,67.0,POINT (126.910188 37.492103)
37.496722,126.910253,14.2,6.7,66.0,POINT (126.910253 37.496722)
37.501341,126.910319,14.2,6.8,66.0,POINT (126.910319 37.501341)
37.50596,126.910385,14.2,6.6,66.0,POINT (126.910385 37.50596)
37.510579,126.910451,14.2,6.5,65.0,POINT (126.910451 37.510579)
37.515198,126.910517,14.3,6.7,66.0,POINT (126.910517 37.515198)
37.519817,126.910583,14.4,7.0,67.0,POINT (126.910583 37.519817)
37.524437,126.910649,14.3,7.1,67.0,POINT (126.910649 37.524437)
37.529056,126.910715,14.3,7.1,67.0,POINT (126.910715 37.529056)
37.533675,126.910781,14.2,7.1,67.0,POINT (126.910781 37.533675)
37.538295,126.910847,14.0,7.2,67.0,POINT (126.910847 37.538295)
37.542914,126.910913,13.9,7.2,67.0,POINT (126.910913 37.542914)
37.547534,126.910979,14.0,7.1,67.0,POINT (126.910979 37.547534)
37.552153,126.911045,14.1,7.0,67.0,POINT (126.911045 37.552153)
37.556773,126.911111,14.1,7.0,67.0,POINT (126.911111 37.556773)
37.561393,126.911177,14.0,6.9,67.0,POINT (126.911177 37.561393)
37.566012,126.911243,14.0,6.8,66.0,POINT (126.911243 37.566012)
37.570632,126.911309,14.0,6.7,66.0,POINT (126.911309 37.570632)
37.575252,126.911375,13.9,6.6,66.0,POINT (126.911375 37.575252)
37.579872,126.911441,13.9,6.6,66.0,POINT (126.911441 37.579872)
37.584491,126.911508,13.8,6.6,66.0,POINT (126.911508 37.584491)
37.589111,126.911574,13.8,6.6,66.0,POINT (126.911574 37.589111)
37.593731,126.91164,13.7,6.6,66.0,POINT (126.91164 37.593731)
37.598351,126.911706,13.6,6.6,66.0,POINT (126.911706 37.598351)
37.602971,126.911772,13.5,6.6,66.0,POINT (126.911772 37.602971)
37.607591,126.911838,13.5,6.6,66.0,POINT (126.911838 37.607591)
37.612212,126.911904,13.4,6.6,67.0,POINT (126.911904 37.612212)
37.616832,126.911971,13.2,6.7,67.0,POINT (126.911971 37.616832)
37.621452,126.912037,13.0,6.7,67.0,POINT (126.912037 37.621452)
37.626072,126.912103,13.2,7.0,68.0,POINT (126.912103 37.626072)
37.630693,126.912169,13.0,6.8,68.0,POINT (126.912169 37.630693)
37.635313,126.912235,13.0,6.7,68.0,POINT (126.912235 37.635313)
37.639933,126.912301,13.1,6.9,69.0,POINT (126.912301 37.639933)
37.644554,126.912368,13.0,6.9,69.0,POINT (126.912368 37.644554)
37.441244,126.915255,12.7,6.3,66.0,POINT (126.915255 37.441244)
37.445863,126.915322,12.7,6.3,67.0,POINT (126.915322 37.445863)
37.450481,126.915388,12.9,6.3,67.0,POINT (126.915388 37.450481)
37.4551,126.915454,13.3,6.6,66.0,POINT (126.915454 37.4551)
37.459718,126.91552,13.1,6.5,67.0,POINT (126.91552 37.459718)
37.464337,126.915587,13.2,6.6,67.0,POINT (126.915587 37.464337)
37.468956,126.915653,13.6,6.7,66.0,POINT (126.915653 37.468956)
37.473575,126.915719,14.0,6.8,66.0,POINT (126.915719 37.473575)
37.478193,126.915785,14.0,6.3,65.0,POINT (126.915785 37.478193)
37.482812,126.915852,13.9,6.1,64.0,POINT (126.915852 37.482812)
37.487431,126.915918,14.1,6.7,66.0,POINT (126.915918 37.487431)
37.49205,126.915984,14.1,6.6,66.0,POINT (126.915984 37.49205)
37.496669,126.916051,14.1,6.4,65.0,POINT (126.916051 37.496669)
37.501288,126.916117,14.2,6.6,66.0,POINT (126.916117 37.501288)
37.505907,126.916183,14.1,6.3,64.0,POINT (126.916183 37.505907)
37.510526,126.91625,14.1,6.1,64.0,POINT (126.91625 37.510526)
37.515146,126.916316,14.3,6.7,66.0,POINT (126.916316 37.515146)
37.519765,126.916383,14.3,7.1,67.0,POINT (126.916383 37.519765)
37.524384,126.916449,14.3,7.1,67.0,POINT (126.916449 37.524384)
37.529003,126.916515,14.3,7.0,67.0,POINT (126.916515 37.529003)
37.533623,126.916582,14.2,7.1,67.0,POINT (126.916582 37.533623)
37.538242,126.916648,14.0,7.2,67.0,POINT (126.916648 37.538242)
37.542862,126.916715,14.0,7.2,67.0,POINT (126.916715 37.542862)
37.547481,126.916781,14.1,7.0,67.0,POINT (126.916781 37.547481)
37.552101,126.916847,14.2,6.9,66.0,POINT (126.916847 37.552101)
37.55672,126.916914,14.1,6.9,66.0,POINT (126.916914 37.55672)
37.56134,126.91698,14.1,6.9,66.0,POINT (126.91698 37.56134)
37.565959,126.917047,14.1,6.8,66.0,POINT (126.917047 37.565959)
37.570579,126.917113,14.0,6.6,66.0,POINT (126.917113 37.570579)
37.575199,126.91718,13.9,6.5,65.0,POINT (126.91718 37.575199)
37.579819,126.917246,13.8,6.4,65.0,POINT (126.917246 37.579819)
37.584439,126.917313,13.8,6.5,65.0,POINT (126.917313 37.584439)
37.589059,126.917379,13.7,6.5,66.0,POINT (126.917379 37.589059)
37.593679,126.917446,13.7,6.5,66.0,POINT (126.917446 37.593679)
37.598299,126.917512,13.7,6.5,66.0,POINT (126.917512 37.598299)
37.602919,126.917579,13.6,6.6,66.0,POINT (126.917579 37.602919)
37.607539,126.917646,13.6,6.6,67.0,POINT (126.917646 37.607539)
37.612159,126.917712,13.5,6.6,67.0,POINT (126.917712 37.612159)
37.616779,126.917779,13.5,6.6,67.0,POINT (126.917779 37.616779)
37.621399,126.917845,13.2,6.7,67.0,POINT (126.917845 37.621399)
37.626019,126.917912,13.0,6.8,67.0,POINT (126.917912 37.626019)
37.63064,126.917979,13.2,6.9,68.0,POINT (126.917979 37.63064)
37.63526,126.918045,13.2,6.9,68.0,POINT (126.918045 37.63526)
37.639881,126.918112,13.0,6.9,68.0,POINT (126.918112 37.639881)
37.644501,126.918178,12.7,6.8,68.0,POINT (126.918178 37.644501)
37.441191,126.921048,12.9,6.4,67.0,POINT (126.921048 37.441191)
37.44581,126.921114,13.0,6.4,67.0,POINT (126.921114 37.44581)
37.450428,126.921181,13.0,6.4,67.0,POINT (126.921181 37.450428)
37.455047,126.921248,12.9,6.4,67.0,POINT (126.921248 37.455047)
37.459666,126.921314,12.7,6.3,66.0,POINT (126.921314 37.459666)
37.464284,126.921381,12.8,6.3,67.0,POINT (126.921381 37.464284)
37.468903,126.921448,13.7,6.7,66.0,POINT (126.921448 37.468903)
37.473522,126.921514,14.0,6.8,66.0,POINT (126.921514 37.473522)
37.47814,126.921581,14.0,6.7,66.0,POINT (126.921581 37.47814)
37.482759,126.921648,14.0,5.9,64.0,POINT (126.921648 37.482759)
37.487378,126.921715,14.1,6.5,66.0,POINT (126.921715 37.487378)
37.491997,126.921781,14.1,6.6,66.0,POINT (126.921781 37.491997)
37.496616,126.921848,14.1,6.3,65.0,POINT (126.921848 37.496616)
37.501235,126.921915,14.1,6.3,65.0,POINT (126.921915 37.501235)
37.505854,126.921982,14.0,6.0,63.0,POINT (126.921982 37.505854)
37.510473,126.922048,14.0,5.9,63.0,POINT (126.922048 37.510473)
37.515092,126.922115,14.3,6.7,66.0,POINT (126.922115 37.515092)
37.519712,126.922182,14.3,7.1,67.0,POINT (126.922182 37.519712)
37.524331,126.922249,14.3,7.0,67.0,POINT (126.922249 37.524331)
37.52895,126.922316,14.3,6.9,66.0,POINT (126.922316 37.52895)
37.53357,126.922382,14.3,7.1,67.0,POINT (126.922382 37.53357)
37.538189,126.922449,14.1,7.2,67.0,POINT (126.922449 37.538189)
37.542808,126.922516,14.0,7.1,67.0,POINT (126.922516 37.542808)
37.547428,126.922583,14.2,7.0,66.0,POINT (126.922583 37.547428)
37.552047,126.92265,14.2,6.7,66.0,POINT (126.92265 37.552047)
37.556667,126.922717,14.2,6.6,66.0,POINT (126.922717 37.556667)
37.561287,126.922784,14.1,6.7,66.0,POINT (126.922784 37.561287)
37.565906,126.92285,14.1,6.6,66.0,POINT (126.92285 37.565906)
37.570526,126.922917,13.9,6.4,65.0,POINT (126.922917 37.570526)
37.575146,126.922984,13.8,6.4,65.0,POINT (126.922984 37.575146)
37.579766,126.923051,13.8,6.4,65.0,POINT (126.923051 37.579766)
37.584386,126.923118,13.6,6.5,65.0,POINT (126.923118 37.584386)
37.589005,126.923185,13.5,6.8,67.0,POINT (126.923185 37.589005)
37.593625,126.923252,13.5,6.9,67.0,POINT (126.923252 37.593625)
37.598245,126.923319,13.4,6.8,67.0,POINT (126.923319 37.598245)
37.602865,126.923386,13.5,6.5,66.0,POINT (126.923386 37.602865)
37.607486,126.923453,13.6,6.6,66.0,POINT (126.923453 37.607486)
37.612106,126.92352,13.5,6.5,66.0,POINT (126.92352 37.612106)
37.616726,126.923587,13.4,6.6,66.0,POINT (126.923587 37.616726)
37.621346,126.923654,13.2,6.6,67.0,POINT (126.923654 37.621346)
37.625966,126.923721,12.9,6.7,67.0,POINT (126.923721 37.625966)
37.630587,126.923788,13.0,6.7,68.0,POINT (126.923788 37.630587)
37.635207,126.923855,13.0,6.8,68.0,POINT (126.923855 37.635207)
37.639827,126.923922,13.0,6.8,68.0,POINT (126.923922 37.639827)
37.644448,126.923989,12.8,6.8,68.0,POINT (126.923989 37.644448)
37.445757,126.926907,12.7,6.8,70.0,POINT (126.926907 37.445757)
37.450375,126.926974,12.6,6.7,70.0,POINT (126.926974 37.450375)
37.454994,126.927041,12.8,6.6,69.0,POINT (126.927041 37.454994)
37.459612,126.927108,12.9,6.4,67.0,POINT (126.927108 37.459612)
37.464231,126.927175,12.8,6.3,66.0,POINT (126.927175 37.464231)
37.46885,126.927242,13.7,6.7,66.0,POINT (126.927242 37.46885)
37.473468,126.92731,14.0,6.8,66.0,POINT (126.92731 37.473468)
37.478087,126.927377,14.0,6.8,66.0,POINT (126.927377 37.478087)
37.482706,126.927444,14.0,6.3,65.0,POINT (126.927444 37.482706)
37.487325,126.927511,14.0,6.3,65.0,POINT (126.927511 37.487325)
37.491944,126.927578,14.0,6.1,64.0,POINT (126.927578 37.491944)
37.496563,126.927645,13.9,5.7,63.0,POINT (126.927645 37.496563)
37.501182,126.927712,13.9,5.8,63.0,POINT (126.927712 37.501182)
37.505801,126.92778,13.9,5.7,63.0,POINT (126.92778 37.505801)
37.51042,126.927847,13.9,5.8,63.0,POINT (126.927847 37.51042)
37.515039,126.927914,14.3,6.6,66.0,POINT (126.927914 37.515039)
37.519658,126.927981,14.3,7.1,67.0,POINT (126.927981 37.519658)
37.524278,126.928049,14.3,7.0,66.0,POINT (126.928049 37.524278)
37.528897,126.928116,14.3,7.0,67.0,POINT (126.928116 37.528897)
37.533516,126.928183,14.2,7.1,67.0,POINT (126.928183 37.533516)
37.538136,126.92825,14.0,7.2,66.0,POINT (126.92825 37.538136)
37.542755,126.928318,14.1,7.1,66.0,POINT (126.928318 37.542755)
37.547375,126.928385,14.2,6.9,66.0,POINT (126.928385 37.547375)
37.551994,126.928452,14.2,6.5,65.0,POINT (126.928452 37.551994)
37.556614,126.928519,14.1,6.4,65.0,POINT (126.928519 37.556614)
37.561233,126.928587,14.1,6.5,65.0,POINT (126.928587 37.561233)
37.565853,126.928654,14.0,6.4,65.0,POINT (126.928654 37.565853)
37.570473,126.928721,13.8,6.3,64.0,POINT (126.928721 37.570473)
37.575092,126.928789,13.7,6.3,64.0,POINT (126.928789 37.575092)
37.579712,126.928856,13.7,6.4,65.0,POINT (126.928856 37.579712)
37.584332,126.928923,13.5,6.7,66.0,POINT (126.928923 37.584332)
37.588952,126.928991,13.5,7.0,67.0,POINT (126.928991 37.588952)
37.593572,126.929058,13.1,6.5,66.0,POINT (126.929058 37.593572)
37.598192,126.929126,13.3,6.8,67.0,POINT (126.929126 37.598192)
37.602812,126.929193,13.3,6.7,67.0,POINT (126.929193 37.602812)
37.607432,126.92926,13.4,6.5,66.0,POINT (126.92926 37.607432)
37.612052,126.929328,13.4,6.5,66.0,POINT (126.929328 37.612052)
37.616672,126.929395,13.1,6.6,66.0,POINT (126.929395 37.616672)
37.621293,126.929463,13.0,6.7,67.0,POINT (126.929463 37.621293)
37.625913,126.92953,13.0,6.7,67.0,POINT (126.92953 37.625913)
37.630533,126.929597,13.1,6.8,68.0,POINT (126.929597 37.630533)
37.635154,126.929665,13.1,6.9,68.0,POINT (126.929665 37.635154)
37.639774,126.929732,13.1,6.9,68.0,POINT (126.929732 37.639774)
37.644394,126.9298,13.0,6.8,68.0,POINT (126.9298 37.644394)
37.649015,126.929867,12.7,6.7,68.0,POINT (126.929867 37.649015)
37.445703,126.9327,12.5,6.5,70.0,POINT (126.9327 37.445703)
37.450321,126.932767,12.4,6.5,70.0,POINT (126.932767 37.450321)
37.45494,126.932835,12.7,6.7,70.0,POINT (126.932835 37.45494)
37.459559,126.932902,13.0,6.3,67.0,POINT (126.932902 37.459559)
37.464177,126.93297,12.7,6.2,66.0,POINT (126.93297 37.464177)
37.468796,126.933037,13.6,6.7,66.0,POINT (126.933037 37.468796)
37.473415,126.933105,14.0,6.8,66.0,POINT (126.933105 37.473415)
37.478033,126.933172,14.0,6.8,66.0,POINT (126.933172 37.478033)
37.482652,126.93324,14.0,6.5,66.0,POINT (126.93324 37.482652)
37.487271,126.933307,13.9,5.9,63.0,POINT (126.933307 37.487271)
37.49189,126.933375,14.0,6.3,65.0,POINT (126.933375 37.49189)
37.496509,126.933443,14.0,6.7,66.0,POINT (126.933443 37.496509)
37.501128,126.93351,14.0,6.3,65.0,POINT (126.93351 37.501128)
37.505747,126.933578,13.9,5.9,63.0,POINT (126.933578 37.505747)
37.510366,126.933645,13.9,5.8,63.0,POINT (126.933645 37.510366)
37.514985,126.933713,14.3,6.7,66.0,POINT (126.933713 37.514985)
37.519605,126.933781,14.3,7.1,67.0,POINT (126.933781 37.519605)
37.524224,126.933848,14.3,7.1,67.0,POINT (126.933848 37.524224)
37.528843,126.933916,14.2,7.1,67.0,POINT (126.933916 37.528843)
37.533463,126.933984,14.1,7.2,66.0,POINT (126.933984 37.533463)
37.538082,126.934051,14.0,7.2,66.0,POINT (126.934051 37.538082)
37.542701,126.934119,14.1,7.1,66.0,POINT (126.934119 37.542701)
37.547321,126.934187,14.2,6.9,66.0,POINT (126.934187 37.547321)
37.55194,126.934254,14.2,6.5,65.0,POINT (126.934254 37.55194)
37.55656,126.934322,14.0,6.3,64.0,POINT (126.934322 37.55656)
37.56118,126.93439,14.0,6.2,64.0,POINT (126.93439 37.56118)
37.565799,126.934458,13.8,6.2,64.0,POINT (126.934458 37.565799)
37.570419,126.934525,13.7,6.5,65.0,POINT (126.934525 37.570419)
37.575039,126.934593,13.6,6.6,66.0,POINT (126.934593 37.575039)
37.579658,126.934661,13.6,6.7,66.0,POINT (126.934661 37.579658)
37.584278,126.934729,13.6,6.8,67.0,POINT (126.934729 37.584278)
37.588898,126.934796,13.6,7.0,67.0,POINT (126.934796 37.588898)
37.593518,126.934864,13.4,6.9,67.0,POINT (126.934864 37.593518)
37.598138,126.934932,13.3,6.9,67.0,POINT (126.934932 37.598138)
37.602758,126.935,13.5,7.0,67.0,POINT (126.935 37.602758)
37.607378,126.935068,13.4,6.9,67.0,POINT (126.935068 37.607378)
37.611998,126.935135,13.3,6.8,67.0,POINT (126.935135 37.611998)
37.616619,126.935203,13.3,7.0,68.0,POINT (126.935203 37.616619)
37.621239,126.935271,13.1,6.7,67.0,POINT (126.935271 37.621239)
37.625859,126.935339,13.0,6.7,67.0,POINT (126.935339 37.625859)
37.630479,126.935407,13.0,6.5,67.0,POINT (126.935407 37.630479)
37.6351,126.935475,12.9,6.5,67.0,POINT (126.935475 37.6351)
37.63972,126.935543,13.1,6.8,68.0,POINT (126.935543 37.63972)
37.644341,126.935611,13.1,6.9,69.0,POINT (126.935611 37.644341)
37.648961,126.935679,12.9,6.8,68.0,POINT (126.935679 37.648961)
37.653582,126.935746,12.6,6.7,68.0,POINT (126.935746 37.653582)
37.436412,126.938356,12.3,6.2,69.0,POINT (126.938356 37.436412)
37.44103,126.938424,12.2,6.1,69.0,POINT (126.938424 37.44103)
37.445649,126.938492,12.3,6.3,69.0,POINT (126.938492 37.445649)
37.450267,126.93856,12.6,6.7,70.0,POINT (126.93856 37.450267)
37.454886,126.938628,12.8,6.4,68.0,POINT (126.938628 37.454886)
37.459505,126.938696,12.9,6.3,67.0,POINT (126.938696 37.459505)
37.464123,126.938764,12.6,6.2,66.0,POINT (126.938764 37.464123)
37.468742,126.938832,13.3,6.6,66.0,POINT (126.938832 37.468742)
37.473361,126.9389,14.0,6.8,66.0,POINT (126.9389 37.473361)
37.477979,126.938968,14.0,6.8,66.0,POINT (126.938968 37.477979)
37.482598,126.939036,14.0,6.7,66.0,POINT (126.939036 37.482598)
37.487217,126.939104,14.0,6.3,65.0,POINT (126.939104 37.487217)
